Rank,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,NA_Sales_log,EU_Sales_log,JP_Sales_log,Other_Sales_log,Global_Sales_log
3731,Middle-Earth: Shadow of Mordor,X360,2014.0,Action,Warner Bros. Interactive Entertainment,0.28,0.21,0.0,0.05,0.54,0.2468600779315258,0.19062035960864973,0.0,0.048790164169432,0.43178241642553783
3732,Madden NFL 13,Wii,2012.0,Sports,Electronic Arts,0.51,0.0,0.0,0.03,0.54,0.412109650826833,0.0,0.0,0.0295588022415444,0.43178241642553783
3733,Rune Factory 2: A Fantasy Harvest Moon,DS,2008.0,Role-Playing,Rising Star Games,0.33,0.03,0.1,0.03,0.54,0.2851789422336624,0.0295588022415444,0.09531017980432487,0.0295588022415444,0.43178241642553783
3734,Terminator Salvation,PS3,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.13,0.275,0.01,0.1,0.54,0.12221763272424921,0.24294617861038947,0.009950330853168083,0.09531017980432487,0.43178241642553783
3735,Cars 2,PS3,2011.0,Racing,Disney Interactive Studios,0.22,0.23,0.0,0.09,0.54,0.1988508587451652,0.20701416938432615,0.0,0.08617769624105233,0.43178241642553783
3736,Bratz: Rock Angelz,GBA,2004.0,Misc,THQ,0.39,0.14,0.0,0.01,0.54,0.3293037471426004,0.13102826240640408,0.0,0.009950330853168083,0.43178241642553783
3737,How to Train Your Dragon,DS,2010.0,Action,Activision,0.32,0.17,0.0,0.05,0.54,0.2776317365982795,0.15700374880966478,0.0,0.048790164169432,0.43178241642553783
3738,SSX Tricky,GC,2001.0,Sports,Electronic Arts,0.42,0.11,0.0,0.01,0.54,0.3506568716131694,0.10436001532424277,0.0,0.009950330853168083,0.43178241642553783
3739,WWE SmackDown vs. Raw 2010,DS,2009.0,Fighting,THQ,0.35,0.14,0.0,0.05,0.54,0.3001045924503381,0.13102826240640408,0.0,0.048790164169432,0.43178241642553783
3740,Greg Hastings' Tournament Paintball,XB,2004.0,Shooter,Activision,0.46,0.06,0.0,0.02,0.54,0.3784364357202451,0.05826890812397577,0.0,0.019802627296179712,0.43178241642553783
3741,Hello Kitty: Big City Dreams,DS,2008.0,Puzzle,Empire Interactive,0.42,0.08,0.0,0.04,0.54,0.3506568716131694,0.07696104113612832,0.0,0.039220713153281295,0.43178241642553783
3742,Star Fox Command,DS,2006.0,Shooter,Nintendo,0.39,0.01,0.1,0.04,0.54,0.3293037471426004,0.009950330853168083,0.09531017980432487,0.039220713153281295,0.43178241642553783
3743,World Soccer Winning Eleven 7 International (JP version),PS2,2004.0,Sports,Konami Digital Entertainment,0.0,0.0,0.1,0.0,0.54,0.0,0.0,0.09531017980432487,0.0,0.43178241642553783
3744,ESPN NBA Basketball,PS2,2003.0,Sports,Sega,0.26,0.21,0.0,0.07,0.54,0.23111172096338664,0.19062035960864973,0.0,0.06765864847381481,0.43178241642553783
3745,Inazuma Eleven GO,3DS,2011.0,Role-Playing,Nintendo,0.0,0.05,0.1,0.0,0.54,0.0,0.048790164169432,0.09531017980432487,0.0,0.43178241642553783
3746,Over the Hedge,PS2,2006.0,Platform,Activision,0.45,0.02,0.0,0.07,0.54,0.37156355643248307,0.019802627296179712,0.0,0.06765864847381481,0.43178241642553783
3747,Mat Hoffman's Pro BMX,PS,2001.0,Sports,Activision,0.3,0.2,0.0,0.04,0.54,0.262364264467491,0.18232155679395465,0.0,0.039220713153281295,0.43178241642553783
3748,Lego Star Wars: The Force Awakens,PS4,2016.0,Action,Warner Bros. Interactive Entertainment,0.14,0.275,0.0,0.08,0.54,0.13102826240640408,0.24294617861038947,0.0,0.07696104113612832,0.43178241642553783
3749,Epic Mickey 2: The Power of Two,X360,2012.0,Action,Disney Interactive Studios,0.32,0.17,0.0,0.04,0.54,0.2776317365982795,0.15700374880966478,0.0,0.039220713153281295,0.43178241642553783
3750,Popeye,2600,1982.0,Platform,Parker Bros.,0.5,0.03,0.0,0.01,0.54,0.4054651081081644,0.0295588022415444,0.0,0.009950330853168083,0.43178241642553783
3751,Magician's Quest: Mysterious Times,DS,2008.0,Role-Playing,Konami Digital Entertainment,0.04,0.01,0.1,0.0,0.54,0.039220713153281295,0.009950330853168083,0.09531017980432487,0.0,0.43178241642553783
3752,The Hobbit,PS2,2003.0,Platform,Vivendi Games,0.26,0.2,0.0,0.07,0.54,0.23111172096338664,0.18232155679395465,0.0,0.06765864847381481,0.43178241642553783
3753,War of the Monsters,PS2,2003.0,Fighting,Sony Computer Entertainment,0.26,0.2,0.0,0.07,0.54,0.23111172096338664,0.18232155679395465,0.0,0.06765864847381481,0.43178241642553783
3754,Tales of Symphonia: Dawn of the New World,Wii,2008.0,Role-Playing,Namco Bandai Games,0.22,0.05,0.1,0.03,0.54,0.1988508587451652,0.048790164169432,0.09531017980432487,0.0295588022415444,0.43178241642553783
3755,NBA Street Vol. 2,GC,,Sports,Electronic Arts,0.41,0.11,0.0,0.01,0.54,0.3435897043900769,0.10436001532424277,0.0,0.009950330853168083,0.43178241642553783
3756,The Incredible Hulk: Ultimate Destruction,PS2,2005.0,Action,Vivendi Games,0.26,0.2,0.0,0.07,0.54,0.23111172096338664,0.18232155679395465,0.0,0.06765864847381481,0.43178241642553783
3757,Star Wars Battlefront (2015),PC,2015.0,Shooter,Electronic Arts,0.13,0.275,0.0,0.04,0.54,0.12221763272424921,0.24294617861038947,0.0,0.039220713153281295,0.43178241642553783
3758,"Sakura Taisen 2 - Kimi, Shinitamou Koto Nakare",SAT,1998.0,Adventure,Sega,0.0,0.0,0.1,0.0,0.53,0.0,0.0,0.09531017980432487,0.0,0.4252677354043441
3759,Jewel Master Egypt,DS,2009.0,Puzzle,Rondomedia,0.21,0.27,0.0,0.05,0.53,0.19062035960864973,0.23901690047049992,0.0,0.048790164169432,0.4252677354043441
3760,Time Crisis II,PS2,2001.0,Shooter,Namco Bandai Games,0.26,0.2,0.0,0.07,0.53,0.23111172096338664,0.18232155679395465,0.0,0.06765864847381481,0.4252677354043441
3761,Clock Tower,PS,1996.0,Adventure,ASCII Entertainment,0.07,0.05,0.1,0.03,0.53,0.06765864847381481,0.048790164169432,0.09531017980432487,0.0295588022415444,0.4252677354043441
3762,NCAA March Madness 06,PS2,2005.0,Sports,Electronic Arts,0.45,0.02,0.0,0.07,0.53,0.37156355643248307,0.019802627296179712,0.0,0.06765864847381481,0.4252677354043441
3763,SpongeBob SquarePants featuring Nicktoons: Globs of Doom,Wii,2008.0,Action,THQ,0.49,0.0,0.0,0.04,0.53,0.3987761199573678,0.0,0.0,0.039220713153281295,0.4252677354043441
3764,Jampack Volume 11,PS2,2004.0,Misc,Sony Computer Entertainment,0.26,0.2,0.0,0.07,0.53,0.23111172096338664,0.18232155679395465,0.0,0.06765864847381481,0.4252677354043441
3765,Dragon's Crown,PS3,2013.0,Role-Playing,Nippon Ichi Software,0.25,0.07,0.1,0.05,0.53,0.22314355131420976,0.06765864847381481,0.09531017980432487,0.048790164169432,0.4252677354043441
3766,Tactics Ogre: Let Us Cling Together,PSP,2010.0,Role-Playing,Square Enix,0.15,0.07,0.1,0.05,0.53,0.1397619423751587,0.06765864847381481,0.09531017980432487,0.048790164169432,0.4252677354043441
3767,Legacy of Kain: Defiance,PS2,2003.0,Action,Eidos Interactive,0.26,0.2,0.0,0.07,0.53,0.23111172096338664,0.18232155679395465,0.0,0.06765864847381481,0.4252677354043441
3768,SpongeBob SquarePants: Game Boy Advance Video Volume 2,GBA,2004.0,Misc,,0.38,0.14,0.0,0.01,0.53,0.3220834991691133,0.13102826240640408,0.0,0.009950330853168083,0.4252677354043441
3769,NCAA March Madness 2005,PS2,2004.0,Sports,Electronic Arts,0.44,0.02,0.0,0.07,0.53,0.3646431135879093,0.019802627296179712,0.0,0.06765864847381481,0.4252677354043441
3770,007 Racing,PS,2000.0,Racing,Electronic Arts,0.3,0.2,0.0,0.03,0.53,0.262364264467491,0.18232155679395465,0.0,0.0295588022415444,0.4252677354043441
3771,Conflict: Vietnam,PS2,2004.0,Shooter,SCi,0.26,0.2,0.0,0.07,0.53,0.23111172096338664,0.18232155679395465,0.0,0.06765864847381481,0.4252677354043441
3772,2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe,XB,2004.0,Misc,Sega,0.4,0.11,0.0,0.02,0.53,0.33647223662121295,0.10436001532424277,0.0,0.019802627296179712,0.4252677354043441
3773,Mystery Dungeon: Shiren the Wanderer,DS,2006.0,Role-Playing,Sega,0.18,0.0,0.1,0.02,0.53,0.16551443847757338,0.0,0.09531017980432487,0.019802627296179712,0.4252677354043441
3774,SimAnimals,DS,2009.0,Simulation,Electronic Arts,0.26,0.21,0.0,0.06,0.53,0.23111172096338664,0.19062035960864973,0.0,0.05826890812397577,0.4252677354043441
3775,MLB SlugFest 20-04,PS2,2003.0,Sports,Midway Games,0.26,0.2,0.0,0.07,0.53,0.23111172096338664,0.18232155679395465,0.0,0.06765864847381481,0.4252677354043441
3776,Gex 3: Deep Cover Gecko,PS,1999.0,Platform,Eidos Interactive,0.3,0.2,0.0,0.03,0.53,0.262364264467491,0.18232155679395465,0.0,0.0295588022415444,0.4252677354043441
3777,NASCAR 09,PS2,2008.0,Racing,Electronic Arts,0.26,0.2,0.0,0.07,0.53,0.23111172096338664,0.18232155679395465,0.0,0.06765864847381481,0.4252677354043441
3778,Blitz: The League,XB,2004.0,Sports,Midway Games,0.4,0.11,0.0,0.02,0.53,0.33647223662121295,0.10436001532424277,0.0,0.019802627296179712,0.4252677354043441
3779,Jampack Vol. 2,PS,1996.0,Misc,Sony Computer Entertainment,0.3,0.2,0.0,0.03,0.53,0.262364264467491,0.18232155679395465,0.0,0.0295588022415444,0.4252677354043441
3780,LEGO Jurassic World,WiiU,2015.0,Action,Warner Bros. Interactive Entertainment,0.28,0.19,0.02,0.04,0.53,0.2468600779315258,0.17395330712343804,0.019802627296179712,0.039220713153281295,0.4252677354043441
3781,Sesame Street: Once Upon A Monster,X360,2011.0,Misc,Warner Bros. Interactive Entertainment,0.39,0.1,0.0,0.04,0.53,0.3293037471426004,0.09531017980432487,0.0,0.039220713153281295,0.4252677354043441
3782,Virtual Soccer,SNES,1993.0,Sports,Hudson Soft,0.0,0.0,0.1,0.0,0.53,0.0,0.0,0.09531017980432487,0.0,0.4252677354043441
3783,Romance of the Three Kingdoms IV: Wall of Fire,SNES,1994.0,Strategy,Tecmo Koei,0.0,0.0,0.1,0.0,0.53,0.0,0.0,0.09531017980432487,0.0,0.4252677354043441
3784,Winning Post,SNES,1993.0,Sports,Tecmo Koei,0.0,0.0,0.1,0.0,0.53,0.0,0.0,0.09531017980432487,0.0,0.4252677354043441
3785,Peter Jackson's King Kong: The Official Game of the Movie,XB,2005.0,Action,Ubisoft,0.34,0.17,0.0,0.02,0.53,0.29266961396282,0.15700374880966478,0.0,0.019802627296179712,0.4252677354043441
3786,SingStar Dance,PS3,2010.0,Misc,Sony Computer Entertainment,0.09,0.275,0.0,0.1,0.53,0.08617769624105233,0.24294617861038947,0.0,0.09531017980432487,0.4252677354043441
3787,Kirby and the Rainbow Curse,WiiU,2015.0,Platform,Nintendo,0.23,0.14,0.1,0.04,0.53,0.20701416938432615,0.13102826240640408,0.09531017980432487,0.039220713153281295,0.4252677354043441
3788,Burnout Revenge,XB,2005.0,Racing,Electronic Arts,0.32,0.19,0.0,0.01,0.53,0.2776317365982795,0.17395330712343804,0.0,0.009950330853168083,0.4252677354043441
3789,FIFA 12,PSP,2011.0,Sports,Electronic Arts,0.12,0.26,0.02,0.1,0.53,0.11332868530700317,0.23111172096338664,0.019802627296179712,0.09531017980432487,0.4252677354043441
3790,Medal of Honor: European Assault,XB,2005.0,Shooter,Electronic Arts,0.32,0.19,0.0,0.02,0.53,0.2776317365982795,0.17395330712343804,0.0,0.019802627296179712,0.4252677354043441
3791,Batman: Arkham City,PC,2011.0,Action,Warner Bros. Interactive Entertainment,0.16,0.275,0.0,0.09,0.53,0.1484200051182733,0.24294617861038947,0.0,0.08617769624105233,0.4252677354043441
3792,Ty the Tasmanian Tiger 2: Bush Rescue,PS2,2004.0,Platform,Electronic Arts,0.26,0.2,0.0,0.07,0.53,0.23111172096338664,0.18232155679395465,0.0,0.06765864847381481,0.4252677354043441
3793,The Lord of the Rings: The Fellowship of the Ring,XB,2002.0,Action,Universal Interactive,0.31,0.19,0.0,0.03,0.53,0.27002713721306015,0.17395330712343804,0.0,0.0295588022415444,0.4252677354043441
3794,NBA 06,PS2,2005.0,Sports,Sony Computer Entertainment,0.26,0.2,0.0,0.07,0.53,0.23111172096338664,0.18232155679395465,0.0,0.06765864847381481,0.4252677354043441
3795,Sonic & All-Stars Racing Transformed,WiiU,2012.0,Racing,Sega,0.2,0.27,0.02,0.05,0.53,0.18232155679395465,0.23901690047049992,0.019802627296179712,0.048790164169432,0.4252677354043441
3796,Spider-Man,N64,2000.0,Action,Activision,0.43,0.09,0.0,0.01,0.53,0.35767444427181594,0.08617769624105233,0.0,0.009950330853168083,0.4252677354043441
3797,We Cheer,Wii,2008.0,Simulation,505 Games,0.48,0.0,0.0,0.04,0.53,0.3920420877760237,0.0,0.0,0.039220713153281295,0.4252677354043441
3798,Tom Clancy's Ghost Recon Advanced Warfighter 2,PSP,2007.0,Shooter,Ubisoft,0.35,0.1,0.0,0.08,0.53,0.3001045924503381,0.09531017980432487,0.0,0.07696104113612832,0.4252677354043441
3799,X-Men Legends,GC,2004.0,Role-Playing,Activision,0.41,0.11,0.0,0.01,0.53,0.3435897043900769,0.10436001532424277,0.0,0.009950330853168083,0.4252677354043441
3800,Alice in Wonderland,Wii,2010.0,Adventure,Disney Interactive Studios,0.27,0.21,0.0,0.05,0.53,0.23901690047049992,0.19062035960864973,0.0,0.048790164169432,0.4252677354043441
3801,Littlest Pet Shop 3: Biggest Stars - Blue / Pink / Purple Team,DS,2010.0,Simulation,Electronic Arts,0.5,0.0,0.0,0.03,0.53,0.4054651081081644,0.0,0.0,0.0295588022415444,0.4252677354043441
3802,Front Mission 2,PS,1997.0,Strategy,SquareSoft,0.0,0.0,0.1,0.03,0.53,0.0,0.0,0.09531017980432487,0.0295588022415444,0.4252677354043441
3803,Bulletstorm,PS3,2011.0,Shooter,Electronic Arts,0.23,0.2,0.01,0.08,0.53,0.20701416938432615,0.18232155679395465,0.009950330853168083,0.07696104113612832,0.4252677354043441
3804,F.E.A.R. 2: Project Origin,X360,2009.0,Shooter,Warner Bros. Interactive Entertainment,0.32,0.15,0.0,0.05,0.53,0.2776317365982795,0.1397619423751587,0.0,0.048790164169432,0.4252677354043441
3805,Tiger Woods PGA Tour 11,X360,2010.0,Sports,Electronic Arts,0.28,0.2,0.0,0.05,0.53,0.2468600779315258,0.18232155679395465,0.0,0.048790164169432,0.4252677354043441
3806,Stuntman: Ignition,PS3,2007.0,Racing,THQ,0.17,0.26,0.0,0.1,0.53,0.15700374880966478,0.23111172096338664,0.0,0.09531017980432487,0.4252677354043441
3807,Are You Smarter Than A 5th Grader?,DS,2007.0,Misc,Mindscape,0.48,0.0,0.0,0.04,0.53,0.3920420877760237,0.0,0.0,0.039220713153281295,0.4252677354043441
3808,F1 2009,PSP,2009.0,Racing,Codemasters,0.08,0.275,0.0,0.1,0.53,0.07696104113612832,0.24294617861038947,0.0,0.09531017980432487,0.4252677354043441
3809,Oni,PS2,2001.0,Action,Take-Two Interactive,0.26,0.2,0.0,0.07,0.53,0.23111172096338664,0.18232155679395465,0.0,0.06765864847381481,0.4252677354043441
3810,The Lord of the Rings: The Two Towers,GC,2002.0,Action,Electronic Arts,0.41,0.11,0.0,0.01,0.53,0.3435897043900769,0.10436001532424277,0.0,0.009950330853168083,0.4252677354043441
3811,Juiced,PS2,2005.0,Racing,THQ,0.26,0.2,0.0,0.07,0.53,0.23111172096338664,0.18232155679395465,0.0,0.06765864847381481,0.4252677354043441
3812,The Warriors,PS2,2005.0,Action,Take-Two Interactive,0.44,0.02,0.0,0.07,0.53,0.3646431135879093,0.019802627296179712,0.0,0.06765864847381481,0.4252677354043441
3813,Batman: Arkham Origins Blackgate,PSV,2013.0,Action,Warner Bros. Interactive Entertainment,0.2,0.2,0.0,0.1,0.53,0.18232155679395465,0.18232155679395465,0.0,0.09531017980432487,0.4252677354043441
3814,J-League Soccer: Prime Goal 2,SNES,1994.0,Sports,Namco Bandai Games,0.0,0.0,0.1,0.0,0.53,0.0,0.0,0.09531017980432487,0.0,0.4252677354043441
3815,Go Diego Go! Safari Rescue,Wii,2008.0,Action,Take-Two Interactive,0.48,0.01,0.0,0.04,0.53,0.3920420877760237,0.009950330853168083,0.0,0.039220713153281295,0.4252677354043441
3816,The Walking Dead: Survival Instinct,PS3,2013.0,Shooter,Activision,0.28,0.17,0.0,0.08,0.53,0.2468600779315258,0.15700374880966478,0.0,0.07696104113612832,0.4252677354043441
3817,Picross 3D,DS,2009.0,Puzzle,Nintendo,0.3,0.03,0.1,0.03,0.53,0.262364264467491,0.0295588022415444,0.09531017980432487,0.0295588022415444,0.4252677354043441
3818,Just Dance 2015,XOne,2014.0,Misc,Ubisoft,0.35,0.13,0.0,0.05,0.53,0.3001045924503381,0.12221763272424921,0.0,0.048790164169432,0.4252677354043441
3819,Silent Hill: Origins,PSP,2007.0,Action,Konami Digital Entertainment,0.22,0.16,0.04,0.1,0.53,0.1988508587451652,0.1484200051182733,0.039220713153281295,0.09531017980432487,0.4252677354043441
3820,NASCAR 2000,N64,1999.0,Racing,Electronic Arts,0.49,0.03,0.0,0.0,0.53,0.3987761199573678,0.0295588022415444,0.0,0.0,0.4252677354043441
3821,Wayne Gretzky's 3D Hockey,N64,1996.0,Sports,Nintendo,0.49,0.03,0.0,0.0,0.53,0.3987761199573678,0.0295588022415444,0.0,0.0,0.4252677354043441
3822,Pachi-Slot Aruze Oukoku 4,PS,2000.0,Misc,Aruze Corp,0.0,0.0,0.1,0.03,0.53,0.0,0.0,0.09531017980432487,0.0295588022415444,0.4252677354043441
3823,Return to Castle Wolfenstein: Operation Resurrection,PS2,2003.0,Shooter,Activision,0.26,0.2,0.0,0.07,0.53,0.23111172096338664,0.18232155679395465,0.0,0.06765864847381481,0.4252677354043441
3824,Mario Tennis: Power Tour,GBA,2005.0,Sports,Nintendo,0.24,0.09,0.1,0.01,0.52,0.2151113796169455,0.08617769624105233,0.09531017980432487,0.009950330853168083,0.41871033485818504
3825,Seaman,DC,1999.0,Simulation,Sega,0.0,0.0,0.1,0.0,0.52,0.0,0.0,0.09531017980432487,0.0,0.41871033485818504
3826,Guinness World Records: The Videogame,DS,2008.0,Action,Warner Bros. Interactive Entertainment,0.47,0.01,0.0,0.04,0.52,0.3852624007906449,0.009950330853168083,0.0,0.039220713153281295,0.41871033485818504
3827,The Grinch,PS,1999.0,Adventure,Konami Digital Entertainment,0.29,0.2,0.0,0.03,0.52,0.2546422183735807,0.18232155679395465,0.0,0.0295588022415444,0.41871033485818504
3828,GT Pro Series,Wii,2006.0,Racing,Ubisoft,0.46,0.01,0.02,0.04,0.52,0.3784364357202451,0.009950330853168083,0.019802627296179712,0.039220713153281295,0.41871033485818504
3829,Tales of Destiny,PS2,2006.0,Role-Playing,Namco Bandai Games,0.0,0.0,0.1,0.0,0.52,0.0,0.0,0.09531017980432487,0.0,0.41871033485818504
3830,Spectrobes: Beyond the Portals,DS,2008.0,Role-Playing,Disney Interactive Studios,0.37,0.11,0.0,0.04,0.52,0.31481073984003355,0.10436001532424277,0.0,0.039220713153281295,0.41871033485818504
3831,Classic Word Games,DS,2009.0,Misc,Ubisoft,0.09,0.275,0.0,0.07,0.52,0.08617769624105233,0.24294617861038947,0.0,0.06765864847381481,0.41871033485818504
3832,Naruto Shippuden: Clash of Ninja Revolution 3,Wii,2009.0,Fighting,Nintendo,0.45,0.04,0.0,0.04,0.52,0.37156355643248307,0.039220713153281295,0.0,0.039220713153281295,0.41871033485818504
3833,Fight Night Round 3,PSP,2006.0,Fighting,Electronic Arts,0.46,0.02,0.0,0.05,0.52,0.3784364357202451,0.019802627296179712,0.0,0.048790164169432,0.41871033485818504
3834,The Golden Compass,PS2,2007.0,Action,Sega,0.13,0.0,0.0,0.1,0.52,0.12221763272424921,0.0,0.0,0.09531017980432487,0.41871033485818504
3835,Final Fantasy Chronicles,PS,2001.0,Role-Playing,Square,0.29,0.2,0.0,0.03,0.52,0.2546422183735807,0.18232155679395465,0.0,0.0295588022415444,0.41871033485818504
3836,NBA Live 08,X360,2007.0,Sports,Electronic Arts,0.47,0.0,0.0,0.04,0.52,0.3852624007906449,0.0,0.0,0.039220713153281295,0.41871033485818504
3837,Syphon Filter 3,PS,2001.0,Shooter,Sony Computer Entertainment,0.29,0.2,0.0,0.03,0.52,0.2546422183735807,0.18232155679395465,0.0,0.0295588022415444,0.41871033485818504
3838,Star Wars Battlefront: Elite Squadron,DS,2009.0,Shooter,LucasArts,0.44,0.04,0.0,0.04,0.52,0.3646431135879093,0.039220713153281295,0.0,0.039220713153281295,0.41871033485818504
3839,Metal Gear Solid 2: Substance,PS2,2002.0,Action,Konami Digital Entertainment,0.18,0.14,0.1,0.05,0.52,0.16551443847757338,0.13102826240640408,0.09531017980432487,0.048790164169432,0.41871033485818504
3840,We Love Katamari,PS2,2005.0,Puzzle,Electronic Arts,0.26,0.2,0.0,0.07,0.52,0.23111172096338664,0.18232155679395465,0.0,0.06765864847381481,0.41871033485818504
3841,NCAA Football 2003,XB,2002.0,Sports,Electronic Arts,0.39,0.11,0.0,0.02,0.52,0.3293037471426004,0.10436001532424277,0.0,0.019802627296179712,0.41871033485818504
3842,Way of the Samurai 3,PS3,2008.0,Action,Gamebridge,0.18,0.08,0.1,0.04,0.52,0.16551443847757338,0.07696104113612832,0.09531017980432487,0.039220713153281295,0.41871033485818504
3843,NBA Live 09,PS3,2008.0,Sports,Electronic Arts,0.46,0.0,0.02,0.04,0.52,0.3784364357202451,0.0,0.019802627296179712,0.039220713153281295,0.41871033485818504
3844,DC Universe Online,PS3,2011.0,Role-Playing,Sony Online Entertainment,0.35,0.12,0.0,0.06,0.52,0.3001045924503381,0.11332868530700317,0.0,0.05826890812397577,0.41871033485818504
3845,Ready 2 Rumble Boxing: Round 2,PS,2000.0,Fighting,Midway Games,0.29,0.2,0.0,0.03,0.52,0.2546422183735807,0.18232155679395465,0.0,0.0295588022415444,0.41871033485818504
3846,Mega Man 6,NES,1993.0,Platform,Capcom,0.28,0.07,0.1,0.01,0.52,0.2468600779315258,0.06765864847381481,0.09531017980432487,0.009950330853168083,0.41871033485818504
3847,Mission: Impossible,PS,1999.0,Action,Infogrames,0.29,0.2,0.0,0.03,0.52,0.2546422183735807,0.18232155679395465,0.0,0.0295588022415444,0.41871033485818504
3848,Final Fantasy Explorers,3DS,2014.0,Role-Playing,Square Enix,0.15,0.07,0.1,0.02,0.52,0.1397619423751587,0.06765864847381481,0.09531017980432487,0.019802627296179712,0.41871033485818504
3849,Rival Schools: United By Fate,PS,1998.0,Fighting,Capcom,0.12,0.08,0.1,0.03,0.52,0.11332868530700317,0.07696104113612832,0.09531017980432487,0.0295588022415444,0.41871033485818504
3850,Bully: Scholarship Edition,Wii,2008.0,Action,Take-Two Interactive,0.17,0.275,0.0,0.06,0.52,0.15700374880966478,0.24294617861038947,0.0,0.05826890812397577,0.41871033485818504
3851,IL-2 Sturmovik: Birds of Prey,X360,2009.0,Simulation,505 Games,0.23,0.24,0.0,0.05,0.52,0.20701416938432615,0.2151113796169455,0.0,0.048790164169432,0.41871033485818504
3852,PlayStation All-Stars Battle Royale,PSV,2012.0,Action,Sony Computer Entertainment,0.26,0.15,0.01,0.1,0.52,0.23111172096338664,0.1397619423751587,0.009950330853168083,0.09531017980432487,0.41871033485818504
3853,Ratatouille,PS3,2007.0,Action,THQ,0.09,0.275,0.0,0.1,0.52,0.08617769624105233,0.24294617861038947,0.0,0.09531017980432487,0.41871033485818504
